Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus Alysiosphaera, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, Unknown Order, Unknown Family, Luteitalea, uncultured bacterium
Bacteria, Chloroflexi, KD4-96, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, uncultured,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 22, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter, uncultured bacterium
Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, uncultured,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Zavarzinella,NA
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Intrasporangiaceae, Phycicoccus, Ambiguous_taxa
Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Halieaceae, OM60(NOR5) clade,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus Xiphinematobacter, Ambiguous_taxa
Bacteria, Actinobacteria, MB-A2-108, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,NA
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, Flexibacter,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Bradyrhizobium,NA
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Gemmatimonadetes, BD2-11 terrestrial group, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Cyanobacteria, Melainabacteria, Obscuribacterales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, vadinHA49, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, Ellin6067, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,NA
Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Cellulomonadaceae, Cellulomonas, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, Ambiguous_taxa
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24,NA,NA,NA
Bacteria, Actinobacteria, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
Archaea, Euryarchaeota, Thermoplasmata, Marine Group II, uncultured archaeon, uncultured archaeon, uncultured archaeon
Archaea, Euryarchaeota, Thermoplasmata, Marine Group II, uncultured archaeon, uncultured archaeon, uncultured archaeon
Bacteria, Chloroflexi, Dehalococcoidia, S085, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Massilia, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, Ambiguous_taxa
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, AKYG587, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Dependentiae, Babeliae, Babeliales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, Ambiguous_taxa
Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Bacteria, Gemmatimonadetes, S0134 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, alphaI cluster, Ambiguous_taxa
Bacteria, Actinobacteria, Actinobacteria, Kineosporiales, Kineosporiaceae, Quadrisphaera, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured,NA
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Ambiguous_taxa,NA
Bacteria, Acidobacteria, Subgroup 11, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Polaromonas, uncultured bacterium
Bacteria, Nitrospirae, Nitrospira, Nitrospirales, Nitrospiraceae, Nitrospira,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Acidobacteria, Holophagae, Subgroup 7, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, uncultured delta proteobacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae,NA,NA
Bacteria, Actinobacteria, Acidimicrobiia, IMCC26256, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella, Ambiguous_taxa
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, JGI 0001001-H03, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Segetibacter, Ambiguous_taxa
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Terrimonas, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Uliginosibacterium,NA
Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Schlesneriaceae, Schlesneria,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured Verrucomicrobia bacterium, uncultured Verrucomicrobia bacterium
Bacteria, Latescibacteria,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Desulfarculales, Desulfarculaceae, uncultured,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus Alysiosphaera, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, uncultured bacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Intrasporangiaceae, Oryzihumus,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Dechloromonas,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Omnitrophicaeota, Omnitrophia, Omnitrophales, Omnitrophaceae, Candidatus Omnitrophus, uncultured bacterium
Bacteria, Acidobacteria, Holophagae, Subgroup 7, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pirellula,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhodomicrobiaceae, Rhodomicrobium, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Ramlibacter, Ambiguous_taxa
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade,NA
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, JG30-KF-CM66, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Terrimonas, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,NA
Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, A0839, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Undibacterium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Micrococcales,NA,NA,NA
Bacteria, Chloroflexi, TK10,NA,NA,NA,NA
Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pir4 lineage,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus Xiphinematobacter, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, uncultured bacterium
Bacteria, Chloroflexi, Chloroflexia, Chloroflexales, Roseiflexaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Ambiguous_taxa, Ambiguous_taxa
