OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU_2004,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,NA
OTU_2005,Fungi,Ascomycota,Orbiliomycetes,NA,NA,NA,NA
OTU_2006,Fungi,NA,NA,NA,NA,NA,NA
OTU_2007,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius curreyi
OTU_2008,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2009,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU_2010,Fungi,Ascomycota,Gs37,NA,NA,NA,NA
OTU_2011,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,NA
OTU_2012,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2013,Fungi,NA,NA,NA,NA,NA,NA
OTU_2014,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU_2015,Fungi,NA,NA,NA,NA,NA,NA
OTU_2017,Fungi,Ascomycota,Dothideomycetes,Venturiales,NA,NA,NA
OTU_2018,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_2019,Fungi,NA,NA,NA,NA,NA,NA
OTU_202,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA
OTU_2020,Fungi,NA,NA,NA,NA,NA,NA
OTU_2021,Fungi,NA,NA,NA,NA,NA,NA
OTU_2022,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2023,Fungi,NA,NA,NA,NA,NA,NA
OTU_2024,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2025,Fungi,NA,NA,NA,NA,NA,NA
OTU_2026,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,NA,NA
OTU_2027,Fungi,Kickxellomycota,NA,NA,NA,NA,NA
OTU_2028,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_2029,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_203,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU_2030,Fungi,NA,NA,NA,NA,NA,NA
OTU_2031,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU_2032,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_2033,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Leucoagaricus,Leucoagaricus leucothites
OTU_2034,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2035,Fungi,NA,NA,NA,NA,NA,NA
OTU_2036,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_2037,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2038,Fungi,NA,NA,NA,NA,NA,NA
OTU_2039,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_204,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum sp 
OTU_2040,Fungi,NA,NA,NA,NA,NA,NA
OTU_2041,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU_2042,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2044,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_2045,Fungi,NA,NA,NA,NA,NA,NA
OTU_2046,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2047,Fungi,NA,NA,NA,NA,NA,NA
OTU_2048,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU_2049,Fungi,NA,NA,NA,NA,NA,NA
OTU_205,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocladiella,Cylindrocladiella variabilis
OTU_2050,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2051,Fungi,NA,NA,NA,NA,NA,NA
OTU_2052,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2053,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2054,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus sp 
OTU_2055,Fungi,NA,NA,NA,NA,NA,NA
OTU_2056,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU_2057,Fungi,Basidiomycota,Microbotryomycetes,Incertae_sedis,Chrysozymaceae,NA,NA
OTU_2058,Fungi,NA,NA,NA,NA,NA,NA
OTU_2059,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_206,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU_2060,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU_2061,Fungi,Ascomycota,Orbiliomycetes,NA,NA,NA,NA
OTU_2062,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2063,Fungi,NA,NA,NA,NA,NA,NA
OTU_2064,Fungi,NA,NA,NA,NA,NA,NA
OTU_2065,Fungi,NA,NA,NA,NA,NA,NA
OTU_2066,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2067,Fungi,NA,NA,NA,NA,NA,NA
OTU_2068,Fungi,Glomeromycota,Paraglomeromycetes,NA,NA,NA,NA
OTU_2069,Fungi,NA,NA,NA,NA,NA,NA
OTU_207,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Paradendryphiella,Paradendryphiella arenariae
OTU_2070,Fungi,NA,NA,NA,NA,NA,NA
OTU_2071,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2072,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Reticulascaceae,Reticulascus,NA
OTU_2073,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,NA
OTU_2074,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2075,Fungi,NA,NA,NA,NA,NA,NA
OTU_2076,Fungi,NA,NA,NA,NA,NA,NA
OTU_2077,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,NA
OTU_2078,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella piluliformis
OTU_2079,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_208,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,Neurospora terricola
OTU_2080,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2081,Fungi,NA,NA,NA,NA,NA,NA
OTU_2082,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU_2083,Fungi,NA,NA,NA,NA,NA,NA
OTU_2084,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_2085,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_2086,Fungi,NA,NA,NA,NA,NA,NA
OTU_2087,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2088,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2089,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,NA
OTU_209,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria juncicola
OTU_2090,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2091,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon nigrescens
OTU_2092,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU_2093,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU_2094,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2095,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU_2096,Fungi,NA,NA,NA,NA,NA,NA
OTU_2097,Fungi,NA,NA,NA,NA,NA,NA
OTU_2098,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Paraboeremia,Paraboeremia selaginellae
OTU_2099,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_21,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,NA,NA
OTU_210,Fungi,Ascomycota,Sordariomycetes,Branch06,NA,NA,NA
OTU_2100,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2101,Fungi,NA,NA,NA,NA,NA,NA
OTU_2102,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU_2103,Fungi,NA,NA,NA,NA,NA,NA
OTU_2104,Fungi,NA,NA,NA,NA,NA,NA
OTU_2105,Fungi,NA,NA,NA,NA,NA,NA
OTU_2106,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2107,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Homophron,Homophron spadiceum
OTU_2108,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,NA,NA
OTU_2109,Fungi,Entorrhizomycota,Entorrhizomycetes,Entorrhizales,Entorrhizaceae,Entorrhiza,Entorrhiza tenuis
OTU_211,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Chalara,Chalara sp 
OTU_2110,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2111,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2112,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2113,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,NA,NA,NA
OTU_2114,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU_2115,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2116,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
OTU_2117,Fungi,NA,NA,NA,NA,NA,NA
OTU_2118,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2119,Fungi,NA,NA,NA,NA,NA,NA
OTU_212,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU_2120,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2121,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2122,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,NA,NA,NA
OTU_2123,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2124,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,NA,NA
OTU_2125,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2126,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_2127,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2128,Fungi,NA,NA,NA,NA,NA,NA
OTU_2129,Fungi,NA,NA,NA,NA,NA,NA
OTU_213,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,NA,NA
OTU_2130,Fungi,NA,NA,NA,NA,NA,NA
OTU_2131,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2132,Fungi,NA,NA,NA,NA,NA,NA
OTU_2133,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium raperi
OTU_2134,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU_2135,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae_sedis,Chrysosporium,Chrysosporium europae
OTU_2136,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2137,Fungi,NA,NA,NA,NA,NA,NA
OTU_2138,Fungi,NA,NA,NA,NA,NA,NA
OTU_2139,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_214,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota adiposa
OTU_2140,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus hongoi
OTU_2141,Fungi,NA,NA,NA,NA,NA,NA
OTU_2142,Fungi,NA,NA,NA,NA,NA,NA
OTU_2143,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2144,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA
OTU_2145,Fungi,NA,NA,NA,NA,NA,NA
OTU_2146,Fungi,NA,NA,NA,NA,NA,NA
OTU_2147,Fungi,NA,NA,NA,NA,NA,NA
OTU_2148,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,NA
OTU_2149,Fungi,NA,NA,NA,NA,NA,NA
OTU_215,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU_2150,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,NA,NA
OTU_2151,Fungi,NA,NA,NA,NA,NA,NA
OTU_2152,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae_sedis,Acremonium,Acremonium persicinum
OTU_2153,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU_2154,Fungi,Calcarisporiellomycota,Calcarisporiellomycetes,Calcarisporiellales,Calcarisporiellaceae,Calcarisporiella,Calcarisporiella sp 
OTU_2155,Fungi,NA,NA,NA,NA,NA,NA
OTU_2156,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2157,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU_2158,Fungi,NA,NA,NA,NA,NA,NA
OTU_2159,Fungi,NA,NA,NA,NA,NA,NA
OTU_216,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,NA,NA
OTU_2160,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2161,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2162,Fungi,NA,NA,NA,NA,NA,NA
OTU_2163,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces palustris
OTU_2164,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2165,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae_sedis,Trichothecium,Trichothecium crotocinigenum
OTU_2166,Fungi,NA,NA,NA,NA,NA,NA
OTU_2167,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron chlamydosporicum
OTU_2168,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU_2169,Fungi,NA,NA,NA,NA,NA,NA
OTU_2170,Fungi,NA,NA,NA,NA,NA,NA
OTU_2171,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2172,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA
OTU_2173,Fungi,NA,NA,NA,NA,NA,NA
OTU_2174,Fungi,NA,NA,NA,NA,NA,NA
OTU_2175,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2176,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2177,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber sp 
OTU_2178,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU_2179,Fungi,NA,NA,NA,NA,NA,NA
OTU_218,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae_sedis,Chrysosporium,Chrysosporium tropicum
OTU_2180,Fungi,NA,NA,NA,NA,NA,NA
OTU_2181,Fungi,NA,NA,NA,NA,NA,NA
OTU_2182,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2183,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU_2184,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2185,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Melanophyllum,Melanophyllum haematospermum
OTU_2186,Fungi,NA,NA,NA,NA,NA,NA
OTU_2187,Fungi,NA,NA,NA,NA,NA,NA
OTU_2188,Fungi,NA,NA,NA,NA,NA,NA
OTU_2189,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_219,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA
OTU_2190,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU_2191,Fungi,NA,NA,NA,NA,NA,NA
OTU_2192,Fungi,NA,NA,NA,NA,NA,NA
OTU_2193,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,NA
OTU_2194,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera sp 
OTU_2195,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,Orbilia rectispora
OTU_2196,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA
OTU_2197,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU_2198,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2199,Fungi,NA,NA,NA,NA,NA,NA
OTU_22,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Chloridium,Chloridium sp 
OTU_220,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma podzolica
OTU_2200,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus hiascens
OTU_2201,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2202,Fungi,NA,NA,NA,NA,NA,NA
OTU_2203,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2204,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2205,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU_2206,Fungi,NA,NA,NA,NA,NA,NA
OTU_2207,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2208,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2209,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_221,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Circinotrichum,Circinotrichum maculiforme
OTU_2210,Fungi,NA,NA,NA,NA,NA,NA
OTU_2211,Fungi,NA,NA,NA,NA,NA,NA
OTU_2212,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_2213,Fungi,NA,NA,NA,NA,NA,NA
OTU_2214,Fungi,NA,NA,NA,NA,NA,NA
OTU_2215,Fungi,NA,NA,NA,NA,NA,NA
OTU_2216,Fungi,NA,NA,NA,NA,NA,NA
OTU_2217,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Polyschema,Polyschema sclerotigenum
OTU_2218,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma stellatum
OTU_2219,Fungi,NA,NA,NA,NA,NA,NA
OTU_2220,Fungi,NA,NA,NA,NA,NA,NA
OTU_2221,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2222,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta sp 
OTU_2223,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2224,Fungi,NA,NA,NA,NA,NA,NA
OTU_2225,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Dinemasporium,Dinemasporium rishiriense
OTU_2226,Fungi,NA,NA,NA,NA,NA,NA
OTU_2227,Fungi,NA,NA,NA,NA,NA,NA
OTU_2228,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2229,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_223,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU_2230,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2231,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU_2232,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2233,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2234,Fungi,NA,NA,NA,NA,NA,NA
OTU_2235,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber longisporus
OTU_2236,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU_2237,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU_2238,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,NA,NA,NA
OTU_2239,Fungi,NA,NA,NA,NA,NA,NA
OTU_224,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,NA,NA
OTU_2240,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2241,Fungi,NA,NA,NA,NA,NA,NA
OTU_2242,Fungi,NA,NA,NA,NA,NA,NA
OTU_2243,Fungi,NA,NA,NA,NA,NA,NA
OTU_2244,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma deliquescens
OTU_2245,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2246,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella minutissima
OTU_2247,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2248,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma mutatum
OTU_2249,Fungi,NA,NA,NA,NA,NA,NA
OTU_225,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,NA,NA
OTU_2250,Fungi,NA,NA,NA,NA,NA,NA
OTU_2251,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2252,Fungi,NA,NA,NA,NA,NA,NA
OTU_2253,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Bacidina,NA
OTU_2254,Fungi,NA,NA,NA,NA,NA,NA
OTU_2255,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU_2256,Fungi,NA,NA,NA,NA,NA,NA
OTU_2257,Fungi,NA,NA,NA,NA,NA,NA
OTU_2258,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,NA
OTU_2259,Fungi,NA,NA,NA,NA,NA,NA
OTU_226,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,NA,NA
OTU_2260,Fungi,NA,NA,NA,NA,NA,NA
OTU_2261,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2262,Fungi,NA,NA,NA,NA,NA,NA
OTU_2263,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2264,Fungi,NA,NA,NA,NA,NA,NA
OTU_2265,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2266,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU_2267,Fungi,NA,NA,NA,NA,NA,NA
OTU_2268,Fungi,NA,NA,NA,NA,NA,NA
OTU_2269,Fungi,NA,NA,NA,NA,NA,NA
OTU_227,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Incertae_sedis,Sarocladium,Sarocladium strictum
OTU_2270,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2271,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU_2272,Fungi,NA,NA,NA,NA,NA,NA
OTU_2273,Fungi,NA,NA,NA,NA,NA,NA
OTU_2274,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2275,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2276,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon,Hypoxylon carneum
OTU_2277,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma fimbriatum
OTU_2278,Fungi,NA,NA,NA,NA,NA,NA
OTU_2279,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,NA,NA
OTU_2280,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Neobulgaria,Neobulgaria sp 
OTU_2281,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,NA,NA
OTU_2282,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU_2283,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU_2284,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2285,Fungi,NA,NA,NA,NA,NA,NA
OTU_2286,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber sp 
OTU_2287,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2288,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU_2289,Fungi,NA,NA,NA,NA,NA,NA
OTU_229,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU_2290,Fungi,NA,NA,NA,NA,NA,NA
OTU_2291,Fungi,NA,NA,NA,NA,NA,NA
OTU_2292,Fungi,NA,NA,NA,NA,NA,NA
OTU_2293,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria sp 
OTU_2294,Fungi,NA,NA,NA,NA,NA,NA
OTU_2295,Fungi,NA,NA,NA,NA,NA,NA
OTU_2296,Fungi,NA,NA,NA,NA,NA,NA
OTU_2297,Fungi,NA,NA,NA,NA,NA,NA
OTU_2298,Fungi,NA,NA,NA,NA,NA,NA
OTU_2299,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU_23,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_230,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia persica
OTU_2300,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU_2301,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA
OTU_2302,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU_2303,Fungi,Ascomycota,Eurotiomycetes,Phaeomoniellales,Phaeomoniellaceae,Minutiella,Minutiella tardicola
OTU_2304,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Rugosomyces,Rugosomyces persicolor
OTU_2305,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2306,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU_2307,Fungi,NA,NA,NA,NA,NA,NA
OTU_2308,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA
OTU_2309,Fungi,NA,NA,NA,NA,NA,NA
OTU_231,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria polymorpha
OTU_2310,Fungi,NA,NA,NA,NA,NA,NA
OTU_2311,Fungi,NA,NA,NA,NA,NA,NA
OTU_2312,Fungi,NA,NA,NA,NA,NA,NA
OTU_2313,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU_2314,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius sp 
