OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
JQ311867.1.1401,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
LC124570.1.1467,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, Ambiguous_taxa, Ambiguous_taxa
EU335182.1.1534,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa,NA
FJ625341.1.1559,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Pedosphaera,NA
FPLL01006816.11.1505,Bacteria, Armatimonadetes, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae,NA,NA
EU135499.1.1401,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
JX120409.1.1498,Bacteria, Acidobacteria, Acidobacteriia, Subgroup 2, uncultured bacterium, uncultured bacterium, uncultured bacterium
ABOX02000035.71375.72936,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Pedosphaera,NA
OTU_dn_64,Bacteria, Proteobacteria, Deltaproteobacteria, Syntrophobacterales, Syntrophaceae, uncultured,NA
KX753105.1.1454,Bacteria, Chloroflexi, Gitt-GS-136, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FNIB01000031.49.1586,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Microbacteriaceae,NA,NA
EU193114.1.1499,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured,NA
KJ192075.1.1496,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
OTU_dn_281,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
AACY020170993.10.1544,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
OTU_dn_175,Bacteria, Patescibacteria, ABY1, Candidatus Magasanikbacteria,NA,NA,NA
FPLM01003336.11.1510,Bacteria, Bacteroidetes, Ignavibacteria, SJA-28, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_1,Bacteria, Chloroflexi, Anaerolineae, SBR1031, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_4967,Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, HSB OF53-F07,NA
FPLS01007533.18.1505,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter, Ambiguous_taxa
EU134338.1.1364,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
FPLL01006182.8.1522,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_5993,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Phaselicystidaceae, Phaselicystis, uncultured bacterium
JX133457.1.1519,Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, uncultured bacterium, uncultured bacterium
EU335276.1.1525,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
HE974771.1.1516,Bacteria, Acidobacteria, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup 10,NA
FPLS01021120.11.1480,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
HQ119405.1.1525,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, Ambiguous_taxa
KT283076.1.1506,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Arenimonas, Ambiguous_taxa
FPLS01023986.10.1521,Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, uncultured, metagenome
AB821070.1.1492,Bacteria, Actinobacteria, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, uncultured bacterium
KC554400.1.1511,Bacteria, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae,NA,NA
FJ901870.1.1258,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, Ambiguous_taxa, Ambiguous_taxa
GQ500731.1.1493,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured bacterium
EU335294.1.1518,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
EU881248.1.1526,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, Ambiguous_taxa
FR687499.1.1527,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, Ambiguous_taxa
KX753165.1.1500,Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, Ambiguous_taxa
HQ119699.1.1443,Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus Alysiosphaera, uncultured bacterium
FPLS01000503.17.1545,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
CP015136.651073.652614,Bacteria, Acidobacteria, Subgroup 6, Unknown Order, Unknown Family, Luteitalea, uncultured bacterium
FPLS01007586.11.1491,Bacteria, Chloroflexi, KD4-96, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JQ978618.1.1464,Bacteria, Proteobacteria, Alphaproteobacteria, Dongiales, Dongiaceae, Dongia, Ambiguous_taxa
KM823762.1.1546,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
EF018752.1.1386,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
HQ190266.1.1492,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, uncultured,NA
HQ118938.1.1525,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
AXVY01000004.645.2106,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium, Ambiguous_taxa
HQ166688.1.1518,Bacteria, Acidobacteria, Subgroup 22, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
DQ128817.1.1378,Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
KC554530.1.1546,Bacteria, Actinobacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, uncultured bacterium
KF836153.1.1477,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured,NA
GU444072.1.1508,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,NA
GQ264267.1.1472,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter,NA
FPLS01027507.9.1523,Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter, uncultured bacterium
OTU_dn_62,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
KC554087.1.1566,Bacteria, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia, uncultured bacterium
JF265696.1.1376,Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JX225626.1.1516,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, uncultured bacterium
JQ861323.1.1500,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, uncultured,NA
OTU_dn_3580,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Zavarzinella,NA
LMIW01000001.1349490.1351021,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Intrasporangiaceae, Phycicoccus, Ambiguous_taxa
OTU_dn_47,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLL01002195.33.1523,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
JN038931.1.1490,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Halieaceae, OM60(NOR5) clade,NA
FR687474.1.1514,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLS01039472.12.1517,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus Xiphinematobacter, Ambiguous_taxa
KC554339.1.1523,Bacteria, Actinobacteria, MB-A2-108, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_348,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
HK555612.1.1481,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,NA
JX489879.1.1466,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
OTU_dn_377,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
AB078054.1.1461,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, Flexibacter,NA
HQ166661.1.1514,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, Ambiguous_taxa
KF712860.1.1490,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Ambiguous_taxa
JX133459.1.1463,Bacteria, Chloroflexi, Anaerolineae, Caldilineales, Caldilineaceae, uncultured, uncultured bacterium
JN391638.1.1502,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17, uncultured bacterium, uncultured bacterium
GQ500757.1.1448,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium, uncultured bacterium
GQ264089.1.1497,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, Ambiguous_taxa, Ambiguous_taxa
AJ867908.1.1552,Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus,NA
FPLS01007672.18.1477,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
OTU_dn_9446,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
FJ936969.1.1515,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
FPLS01039637.16.1520,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
KX239157.1.1492,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, uncultured bacterium, uncultured bacterium
EF688205.1.1474,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, uncultured bacterium
FPLL01006381.10.1474,Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, Ambiguous_taxa
EF516552.1.1488,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
EU979056.1.1490,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Ambiguous_taxa, Ambiguous_taxa
DQ264616.1.1493,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
FPLL01004951.11.1489,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, uncultured, Ambiguous_taxa
FJ528273.1.1410,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Bradyrhizobium,NA
KM200744.1.1508,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella,NA
KX753081.1.1450,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, Ambiguous_taxa
JX898169.1.1549,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLL01004960.9.1532,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, Ambiguous_taxa, Ambiguous_taxa
FPLS01030638.9.1548,Bacteria, Gemmatimonadetes, BD2-11 terrestrial group, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
DQ376574.1.1538,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Rhodocyclaceae, Ambiguous_taxa, Ambiguous_taxa
HQ697395.1.1506,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, TRA3-20, Ambiguous_taxa, Ambiguous_taxa
HM445484.1.1352,Bacteria, Cyanobacteria, Melainabacteria, Obscuribacterales, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ597819.1.1531,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
AB821087.1.1453,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Ambiguous_taxa, Ambiguous_taxa
EU135519.1.1397,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
HQ385629.1.1411,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
KC011146.1.1488,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured bacterium
HQ118631.1.1529,Bacteria, Planctomycetes, vadinHA49, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_333,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
FPLS01009239.16.1559,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
HM278651.1.1378,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
EF516309.1.1425,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
EU644184.1.1411,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia,NA
FJ502274.1.1529,Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, Ambiguous_taxa
OTU_dn_53,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
EF516676.1.1445,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
AF507705.1.1443,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
JN820210.1.1496,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, Ellin6067, Ambiguous_taxa
JQ978570.1.1500,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
FPLS01003291.16.1486,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,NA
OTU_dn_9212,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JQ396608.1.1490,Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Cellulomonadaceae, Cellulomonas, Ambiguous_taxa
KX504554.1.1485,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas, Ambiguous_taxa
JQ978620.1.1534,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, Ambiguous_taxa
EU335416.1.1457,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
JX945568.1.1547,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24,NA,NA,NA
FJ625358.1.1509,Bacteria, Actinobacteria, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus, Ambiguous_taxa
JX133475.1.1480,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured, uncultured bacterium
HQ597155.1.1508,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
EF019395.1.1463,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
KC604517.1.911,Archaea, Euryarchaeota, Thermoplasmata, Marine Group II, uncultured archaeon, uncultured archaeon, uncultured archaeon
OTU_dn_356,Archaea, Euryarchaeota, Thermoplasmata, Marine Group II, uncultured archaeon, uncultured archaeon, uncultured archaeon
FPLS01053758.9.1488,Bacteria, Chloroflexi, Dehalococcoidia, S085, uncultured bacterium, uncultured bacterium, uncultured bacterium
AY679161.1.1526,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Massilia, Ambiguous_taxa
JQ978607.1.1517,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01048218.16.1552,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, Ambiguous_taxa
JX406261.1.1461,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, AKYG587, uncultured bacterium
JX898179.1.1548,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
HM444922.1.1385,Bacteria, Dependentiae, Babeliae, Babeliales, uncultured bacterium, uncultured bacterium, uncultured bacterium
JN023612.1.1456,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Candidatus Solibacter, Ambiguous_taxa
JN038717.1.1516,Bacteria, Latescibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLS01049610.10.1482,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured,NA
EU881161.1.1495,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
JQ311868.1.1474,Bacteria, Gemmatimonadetes, S0134 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
FPLP01008560.16.1483,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, alphaI cluster, Ambiguous_taxa
FPLP01003998.13.1512,Bacteria, Actinobacteria, Actinobacteria, Kineosporiales, Kineosporiaceae, Quadrisphaera, Ambiguous_taxa
JN417568.1.1553,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
LN563786.1.1348,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
OTU_dn_10262,Unassigned,NA,NA,NA,NA,NA,NA
CP011271.5449622.5451108,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, Ambiguous_taxa
JN409283.1.1455,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured,NA
OTU_dn_60,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
FPLL01008814.12.1514,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, Ambiguous_taxa
FJ479090.1.1513,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
FPLS01005435.15.1518,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Ambiguous_taxa,NA
JQ978577.1.1483,Bacteria, Acidobacteria, Subgroup 11, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JQ428528.1.1496,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured, uncultured bacterium
FPLS01029994.11.1502,Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, Ambiguous_taxa, Ambiguous_taxa
KC928402.1.1474,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Ambiguous_taxa
AY962287.1.1497,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Polaromonas, uncultured bacterium
GQ302557.1.1516,Bacteria, Nitrospirae, Nitrospira, Nitrospirales, Nitrospiraceae, Nitrospira,NA
OTU_dn_1023,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
KJ782879.1.1461,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, Ambiguous_taxa, Ambiguous_taxa
KC541054.1.1549,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
GQ889429.1.1367,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
FPLK01001752.11.1513,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
LC093165.1.1496,Bacteria, Acidobacteria, Holophagae, Subgroup 7, uncultured bacterium, uncultured bacterium, uncultured bacterium
GQ302548.1.1503,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, uncultured delta proteobacterium
